tweet;clean_tweet;sentiment_svm;sentiment_smote
Makzulkan prbw gbrn soalnya hidup gue dan keluarga jd susah ya krn Bisa ngerasain listrik diskon 50% adek gue bisa makan gratis di sekolah abang ojol nikmati thr pulang ngerantau ngerasain hrga tiket turun 10% gue mlh cek kesehatan gratis di hut. Harusnya jgn gitu ih;makzulkan prbw gbrn soalnya hidup gue keluarga jd susah ya krn bisa ngerasain listrik diskon adek gue bisa makan gratis sekolah abang ojol nikmati thr pulang ngerantau ngerasain hrga tiket turun gue mlh cek kesehatan gratis hut harusnya jgn gitu ih;negatif;negatif
"Kasus keracunan MBG terus terulang ! Pakar sebut ini bisa jadi tanda ada yang salah di sistem program makan gratis pemerintah. &gt;&gt; https://t.co/dMHZ49zB86 #detikHealth https://t.co/voubrRs5w4";kasus keracunan mbg terus terulang pakar sebut bisa tanda ada salah sistem program makan gratis pemerintah gtgt;negatif;negatif
Dukung bersama Program Makan Bergizi Gratis. #FaktaIndonesia #MakanBergiziGratis #DukungMakanBergiziGratis #DukungProgramMakanBergiziGratis https://t.co/adxTXul5aw;dukung bersama program makan bergizi gratis;positif;positif
Coba itu petinggi-petinggi yang sukanya rapat di hotel mewah dikasih cateringnya MBG aja biar merasakan secimit risiko dan penderitaan yang ditanggung rakyat yang (tidak) diwakilkan;coba petinggipetinggi sukanya rapat hotel mewah dikasih cateringnya mbg aja biar rasa secimit risiko penderitaan ditanggung rakyat tidak diwakilkan;negatif;negatif
kaga akan maju ini negara pendidikan aja jadi prioritas sekunder. masih kalah sama makan gratis yang warganya tetap dibebankan buat bayar. sekelas jepang aja bisa maju dari keterpurukan dulu karena prioritasin pendidikan cari guru supaya bisa akhirnya maju kaya sekarang.;kaga akan maju negara pendidikan aja prioritas sekunder masih kalah sama makan gratis warganya tetap dibebankan buat bayar sekelas jepang aja bisa maju keterpurukan dulu prioritasin pendidikan cari guru supaya bisa akhirnya maju kaya sekarang;negatif;negatif
pls udahlah kaga usah mbg kaya gengsi banget gitu demi rakyat lho ini;pls udahlah kaga usah mbg kaya gengsi banget gitu demi rakyat lho;negatif;negatif
Kasus Keracunan di Program Makan Bergizi Gratis Jadi Evaluasi Nasional https://t.co/S3D9tzPBxj;kasus keracunan program makan bergizi gratis evaluasi nasional;negatif;negatif
Polda Kalimantan Selatan (Kalsel) secara resmi meluncurkan Satuan Pelayanan Pemenuhan Gizi (SPPG) Polri Senin (26/8/2025). Grand opening ini ditandai dengan penyerahan makan bergizi gratis (MBG) kepada 1.700 penerima manfaat yang terdiri dari siswa dan siswi PAUD TK hingga SD. https://t.co/2DFS8E82Ye;polda kalimantan selatan kalsel secara resmi meluncurkan satuan pelayanan pemenuhan gizi sppg polri senin grand opening ditandai penyerahan makan bergizi gratis mbg kepada penerima manfaat terdiri siswa siswi paud tk hingga sd;positif;positif
@icecoldnovember susu yg di pake mbg ini ya harga per pcsnya lumayan bgt;susu yg pake mbg ya harga per pcsnya lumayan bgt;negatif;negatif
Lho.. lho..lho.. Apa nggak eman2 nanti nggak dapat makan siang gratis...? Iya nggak wok?;lho lholho apa nggak eman nanti nggak dapat makan siang gratis iya nggak wok;netral;netral
Padahal setiap kali pemerintah menggelontorkan program besar seperti MBG (Makan Bergizi Gratis) yang dijual ke publik adalah narasi mulia: membantu anak miskin memperbaiki gizi mencerdaskan generasi. - @barengwarga;padahal setiap kali pemerintah menggelontorkan program besar seperti mbg makan bergizi gratis jual publik narasi mulia membantu anak miskin memperbaiki gizi mencerdaskan generasi;positif;positif
"CPTTT HARI TERAKHIR SHARE &amp; WIN SHOPEEFOOD MAKAN GRATIS cek sini https://t.co/MzdAg9aCT0 https://t.co/LYux8ic1Ck";cpttt hari terakhir share amp win shopeefood makan gratis cek sini;netral;netral
@kimmyexp https://t.co/E7IDwFBvv5 masuk dong gai;masuk dong gai;negatif;positif
Dengan program gizi gratis anak-anak siap jadi motor ekonomi. https://t.co/Zr4h16XCf4;program gizi gratis anakanak siap motor ekonomi;positif;positif
#SPPG #BGN #MBG #Aceh Penyaluran makan bergizi untuk korban bencana di Aceh secara bertahap. Di Sumatera telah disalurkan juga sejak hari pertama terjadi bencana penyaluran MBG ini secara bertahap dibagikan oleh SPPG wilayah sekitar untuk semua korban https://t.co/1IeHOuvwdV;penyaluran makan bergizi korban bencana aceh secara bertahap sumatera telah disalurkan sejak hari pertama terjadi bencana penyaluran mbg secara bertahap dibagikan oleh sppg wilayah sekitar semua korban;netral;netral
Bonus demografi yg diharapkan gak seperti ini dulu dikasih 1 keluarga 1 sarjana yg siap kerja. Kalian malah pilih makan siang gratis dan Oke Gass.. Oke Gass. Sekarang baru terasa kan susahnya mencari kerja padahal toko ritel hanya butuh 50 posisi. Diserbu ribuan pelamar kerja. https://t.co/kf2zkuPsqg;bonus demografi yg diharapkan gak seperti dulu dikasih keluarga sarjana yg siap kerja kalian malah pilih makan siang gratis oke gass oke gass sekarang baru rasa kan susahnya mencari kerja padahal toko ritel hanya butuh posisi diserbu ribuan pelamar kerja;negatif;negatif
Bikin dongeng yg digambarkan pengusaha rumahan P vs P Stafsus Aneh Padhal MBG itu dari pemerintah Yg disuruh hati2 BAPAK/IBU Anak2 jd korban Hrsnya pemerintah yg ngaca Cerita lu itu justru nyindir pemerintah;bikin dongeng yg digambarkan pengusaha rumahan p vs p stafsus aneh padhal mbg pemerintah yg disuruh hati bapakibu anak jd korban hrsnya pemerintah yg ngaca cerita lu justru nyindir pemerintah;negatif;negatif
@kafkaphilia Padahal kita ada dua calon yang mikirin pendidikan tapi ya kan orang milih makan gratis yang taunya ada di sekolah ga pernah jalan dan sekarang ganti biskuit bungkusan wow berapa triliun kebuang tuch;padahal kita ada dua calon mikirin pendidikan tapi ya kan orang milih makan gratis taunya ada sekolah ga pernah jalan sekarang ganti biskuit bungkusan wow berapa triliun kebuang tuch;negatif;negatif
Butuh pengawasan ketat. Apakah MBG tidak punya Quality Control untuk bahan bahan makanannya? Harusnya ada dan diperketat. Khawatir juga ada sabotase Please : Pak presiden @prabowo Pak seskab @setkabgoid;butuh pengawasan ketat apakah mbg tidak punya quality control bahan bahan makanannya harusnya ada diperketat khawatir ada sabotase please pak presiden pak seskab;negatif;negatif
Diluar gizinya yang amat sangat tidak seimbang kan katanya mbg ini sasaran (sebenarnya) buat yang missqueen ya. Tapi kok w peratiin mbgnya tuh banyak yang ga tahan seminggu unless punya kulkas padahal keluarga ekonomi bawah banyak banget yang gapunya kulkas??;diluar gizinya amat sangat tidak seimbang kan katanya mbg sasaran sebenarnya buat missqueen ya tapi kok w peratiin mbgnya tuh banyak ga tahan seminggu unless punya kulkas padahal keluarga ekonomi bawah banyak banget gapunya kulkas;negatif;negatif
Lmao the comments nggk paham lagi sama buzzerrp MBG saban hari isinya berita anak keracunan makanan diganti upf yg jelas2 nggk ada gizinya Makan noh uang haram klean;lmao the comments nggk paham lagi sama buzzerrp mbg saban hari isinya berita anak keracunan makan diganti upf yg jelas nggk ada gizinya makan noh uang haram klean;negatif;negatif
Kayaknya Prabowo salah memotret pendidikan dan masa depan bangsa ini kalo action dia membagi makan siang gratis dan smart televisi layar lebar ke 33000 sekolah. Yang dilakukan dengan baik oleh Prabowo adalah merawat Boby Kartanegara kucingnya.;kayaknya prabowo salah memotret pendidikan masa depan bangsa kalo action dia membagi makan siang gratis smart televisi layar lebar sekolah dilakukan baik oleh prabowo merawat boby kartanegara kucingnya;negatif;negatif
Emmm gimana ya?! Sebut nama pak negara mana yang sampe dah dateng buat studi banding MBG itu? Yakali MBG ya kacau gitu ada yang muji2? Padahal di negara sendiri para ortu wanti-wanti ke anaknya buat gk langsung makan MBG karena takut keracunan ;emmm gimana ya sebut nama pak negara mana sampe dah dateng buat studi banding mbg yakali mbg ya kacau gitu ada muji padahal negara sendiri para ortu wantiwanti anaknya buat gk langsung makan mbg takut keracunan;negatif;negatif
Batalin aja lah program makan siang gratis itu;batalin aja lah program makan siang gratis;negatif;negatif
tnyata yg butuh program makan siang gratis itu adalah anak kos yg lebih mentingin rokoknya daripada makan;tnyata yg butuh program makan siang gratis anak kos yg lebih mentingin rokoknya daripada makan;negatif;negatif
bener kok hasil nyatanya adalah banyak anak2 yang keracunan karena MBG;bener kok hasil nyatanya banyak anak keracunan mbg;negatif;negatif
yes dapat voucher makan gratis;yes dapat voucher makan gratis;positif;positif
Ringkasan untuk X (Twitter): Viral video menu Program Makan Bergizi Gratis (MBG) dinilai terlalu minim. Dalam rekaman seorang siswa memperlihatkan potongan semangka super tipis dan menu sederhana berupa nasi tempe orek lauk kecil serta sedikit sayuran. Tt/happyeverafter702 https://t.co/BJPckaolHf;ringkasan x twitter viral video menu program makan bergizi gratis mbg dinilai terlalu minim dalam rekaman seorang siswa memperlihatkan potongan semangka super tipis menu sederhana berupa nasi tempe orek lauk kecil serta sedikit sayuran tthappyeverafter;netral;netral
@redstrawgir @tempodotco Presiden Prabowo Subianto dalam tahun pertama fokus pada stabilitas ekonomi dengan defisit APBN terkendali di bawah 3% PDB dan pertumbuhan stabil di antara G20 tertinggi. Program unggulan seperti makan siang gratis untuk anak sekolah mulai bergulir guna kurangi stunting ;presiden prabowo subianto dalam tahun pertama fokus stabilitas ekonomi defisit apbn terkendali bawah pdb pertumbuhan stabil antara g tertinggi program unggulan seperti makan siang gratis anak sekolah mulai bergulir guna kurangi stunting;netral;netral
@DS_yantie Kuliah bukan kebutuhan pokok bilang mentrinya Prabowo bangsa Indonesia akan di setel bodoh tapi gemuk dan mudah di atur itu cita2 Prabowo dengan menyerukan program makan siang gratis;kuliah bukan kebutuhan pokok bilang mentrinya prabowo bangsa indonesia akan setel bodoh tapi gemuk mudah atur cita prabowo menyerukan program makan siang gratis;netral;netral
Inilah pendidikan gratis dan berkualitas lebih penting ketimbang MBG. Biar pikirannya bisa berubah Allah sendiri gak akan ngerubah kaum itu kalau kaumnya sendiri gak berubah. Jadi jika mayoritas pemikirannya masih begini ya siap dapat lebih buruk dari yg sekarang;inilah pendidikan gratis berkualitas lebih penting ketimbang mbg biar pikirannya bisa berubah allah sendiri gak akan ngerubah kaum kalau kaumnya sendiri gak berubah jika mayoritas pemikirannya masih begini ya siap dapat lebih buruk yg sekarang;negatif;negatif
Dikasih mbg sama bansos udah seneng bgt padahal kadang ada yg RT-nya minta jatah ;dikasih mbg sama bansos udah seneng bgt padahal kadang ada yg rtnya minta jatah;negatif;negatif
Polrestabes Palembang Berbagi Makan Siang Gratis Melalui Polsek Plaju Sebagai bentuk perhatian dan kepedulian terhadap masyarakat Polrestabes Palembang melalui jajaran Polsek Plaju kembali menyalurkan bantuan sosial berupa makan siang gratis kepada warga yang membutuhkan. https://t.co/o5XNyT1S2q;polrestabes palembang berbagi makan siang gratis melalui polsek plaju bentuk perhatian kepedulian terhadap masyarakat polrestabes palembang melalui jajaran polsek plaju kembali menyalurkan bantuan sosial berupa makan siang gratis kepada warga membutuhkan;positif;positif
@ibnu_hima @muhamadrdani @rangrangmerahh @DedynurPalakka @Suryarizkys Survei Poltracking menggunakan sampling representatif dan metodologi standar untuk mencerminkan suara publik bukan sekadar opini pribadi. Skeptisisme boleh tapi angka 71 4% kepuasan dari ribuan responden menunjukkan dukungan nyata atas program seperti makan gratis sekolah.;survei poltracking menggunakan sampling representatif metodologi standar mencerminkan suara publik bukan sekadar opini pribadi skeptisisme boleh tapi angka puas ribuan responden menunjukkan dukungan nyata atas program seperti makan gratis sekolah;netral;netral
hasil nyata : 1. menaikan gaji DPR 2. memberi gelar pahlawan pada mantan presiden pelanggar HAM 3. membiarkan koruptor bebas berkeliaran 4. keracunan massal MBG 5. buzzer dimana-mana 6. kemiskinan merajalela 7. rakyat meminta maaf karena menuntut keadilan;hasil nyata menaikan gaji dpr memberi gelar pahlawan mantan presiden pelanggar ham membiarkan koruptor bebas berkeliaran keracunan massal mbg buzzer dimanamana kemiskinan merajalela rakyat meminta maaf menuntut keadilan;negatif;negatif
Program makan siang gratis mulai dijalankan bukan cuma dijadikan bahan meme. Mau ngomong apalagi? Prabowo Inspektur Upacara membungkam kritik pakai kerja nyata bukan balas cuitan. #Dirgahayu80NKRI;program makan siang gratis mulai jalan bukan cuma dijadikan bahan meme mau ngomong apalagi prabowo inspektur upacara membungkam kritik pakai kerja nyata bukan balas cuitan;positif;positif
MBG bukan hanya sekadar program makan siang gratis tetapi investasi jangka panjang untuk menciptakan generasi yang berkualitas. Kerja Nyata ini patut kita dukung bersama demi Indonesia yang lebih maju. #LanjutkanMBG #JinxPUR EXO-L CBX IS EXO SENIN Raisa #???????76 Apel Pagi https://t.co/7MgeygCxvc;mbg bukan hanya sekadar program makan siang gratis investasi jangka panjang menciptakan generasi berkualitas kerja nyata patut kita dukung bersama demi indonesia lebih maju exol cbx is exo senin raisa apel pagi;positif;positif
Harapan Baru dari Timur ? Dari Dapur MBG yg setiap hari memasak makanan MBG untuk anak anak sekolah di Papua Pegunungan sangat bersyukur senang setiap hari bisa makan gratis MBG Mereka lebih semangat masuk sekolah dan belajar dgn perut kenyang #SepiringPenuhCinta https://t.co/dmjCQrBZvf;harapan baru timur dapur mbg yg setiap hari memasak makan mbg anak anak sekolah papua pegunungan sangat bersyukur senang setiap hari bisa makan gratis mbg mereka lebih semangat masuk sekolah ajar dgn perut kenyang;positif;positif
MBG baru 1 sampe 2 bulan udh 180cm bayangin 1thn udh sampe genteng tu kepala anaknya;mbg baru sampe bulan udh cm bayangin thn udh sampe genteng tu kepala anaknya;negatif;negatif
@SubwIdo @hikmetNuraan @aniesbaswedan Ya ada kebijakan sukses Prabowo berdasarkan analisis sumber resmi 2025: 1. Program Makan Bergizi Gratis: Kurangi kemiskinan investasi masa depan anak (https://t.co/3RCtNIVUHx). 2. Pertumbuhan ekonomi: Capai target 7% dorong investasi (https://t.co/2xPsEXfZ7Z). 3. Investasi;ya ada kebijakan sukses prabowo berdasarkan analisis sumber resmi program makan bergizi gratis kurangi kemiskinan investasi masa depan anak pertumbuhan ekonomi capai target dorong investasi investasi;positif;positif
Melalui program makan bergizi gratis pemerintah bekerja sama dengan UMKM untuk mengatasi masalah gizi sekaligus mendukung perekonomian lokal. Semoga program ini memberikan manfaat besar bagi semua! #DukungUMKM #KesejahteraanUMKM #MakanBergizi #DukungEkonomiLokal #ProgramBergizi https://t.co/xSzgHKRQZH;melalui program makan bergizi gratis pemerintah kerja sama umkm mengatasi masalah gizi sekaligus mendukung perekonomian lokal semoga program beri manfaat besar bagi semua;positif;positif
Program Makan Bergizi Gratis tidak hanya menjamin kecukupan gizi anak-anak tapi juga berkontribusi mencetak generasi unggul menuju Indonesia Emas 2045. #MakanBergiziGratis #IndonesiaEmas2045 #GiziAnak #GenerasiUnggul https://t.co/8bHmuLdC45;program makan bergizi gratis tidak hanya menjamin kecukupan gizi anakanak tapi berkontribusi mencetak generasi unggul menuju indonesia emas;positif;positif
Groundbreaking pembangunan 436 SPPG Polri dilaksanakan secara serentak di seluruh Indonesia sebagai wujud komitmen dalam mendukung Program Makan Bergizi Gratis. Langkah ini diharapkan dapat memperkuat pelayanan gizi dan meningkatkan kesejahteraan masyarakat secara berkelanjutan. https://t.co/fCAkrtmpM2;groundbreaking pembangunan sppg polri dilaksanakan secara serentak seluruh indonesia wujud komitmen dalam mendukung program makan bergizi gratis langkah diharapkan dapat memperkuat pelayanan gizi meningkatkan kesejahteraan masyarakat secara berkelanjutan;positif;positif
mbg makin kesini makin caur bantuan bencana nasional entah kemana ngalirnya aktivis2 diteror dan ditangkap. fak perayaan tahun baru. mending kita wiridan https://t.co/YXbenHJfgv;mbg makin kesini makin caur bantuan bencana nasional entah kemana ngalirnya aktivis diteror ditangkap fak perayaan tahun baru mending kita wiridan;negatif;negatif
MBG (Makan Bersama Gyokeres);mbg makan bersama gyokeres;positif;positif
1. Presiden Prabowo menegaskan masa depan Indonesia terletak pada kualitas generasi muda. Karena itu pemerintah memprioritaskan pemenuhan gizi setiap anak Indonesia melalui program Makan Bergizi Gratis (MBG). #KemensetnegRI #RilisPresiden https://t.co/G58hxUC6GY;presiden prabowo menegaskan masa depan indonesia terletak kualitas generasi muda pemerintah memprioritaskan pemenuhan gizi setiap anak indonesia melalui program makan bergizi gratis mbg;positif;positif
